ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,Angle_ROL,Angle_PIT,Angle_YAW
-410,14044,3772,175,-873,1021,-71.93000031,-76.68000031,-149.8600006
-410,14044,3772,175,-873,1021,-71.93000031,-76.68000031,-149.8600006
-410,14044,3772,175,-873,1021,-78.25,-74.65000153,-146.1000061
-410,14044,3772,175,-873,1021,-78.25,-74.65000153,-146.1000061
-1878,14892,1622,177,-437,671,-83.15000153,-73.31999969,-142.8099976
-1878,14892,1622,177,-437,671,-83.15000153,-73.31999969,-142.8099976
-1878,14892,1622,177,-437,671,-83.15000153,-73.31999969,-142.8099976
-1176,16306,2516,239,-410,586,-86.36000061,-72.40000153,-140.6199951
-1176,16306,2516,239,-410,586,-86.36000061,-72.40000153,-140.6199951
140,17732,3148,28,-405,645,-88.36000061,-71.37000275,-139.6799927
1034,18732,2724,-331,-188,967,-87.38999939,-69.59999847,-141.4799957
1034,18732,2724,-331,-188,967,-87.38999939,-69.59999847,-141.4799957
642,18310,4108,-165,-66,905,-85.58999634,-67.45999908,-143.5500031
642,18310,4108,-165,-66,905,-85.58999634,-67.45999908,-143.5500031
3406,19690,5510,-482,-373,646,-82.94999695,-65.95999908,-146.8699951
3406,19690,5510,-482,-373,646,-82.94999695,-65.95999908,-146.8699951
3406,19690,5510,-482,-373,646,-82.94999695,-65.95999908,-146.8699951
526,17712,1736,-364,-317,134,-80.54000092,-66.16000366,-150.5899963
526,17712,1736,-364,-317,134,-80.54000092,-66.16000366,-150.5899963
526,17712,1736,-364,-317,134,-73.65000153,-68.83999634,-158.2299957
10356,26810,13160,197,-685,-1518,-73.65000153,-68.83999634,-158.2299957
10356,26810,13160,197,-685,-1518,-62.91999817,-72.56999969,-172.9799957
10356,26810,13160,197,-685,-1518,-62.91999817,-72.56999969,-172.9799957
-2190,20916,4924,-1363,-1528,-530,-62.91999817,-72.56999969,-172.9799957
-2366,12582,-9906,-770,-47,-1339,-57.63999939,-75.98000336,178.0800018
4948,16438,290,247,1120,-1333,-49.68999863,-79.95999908,172.0500031
4948,16438,290,247,1120,-1333,-49.68999863,-79.95999908,172.0500031
4948,16438,290,247,1120,-1333,-49.68999863,-79.95999908,172.0500031
5796,18042,7596,-218,638,-592,-36.93999863,-81.44999695,161.9499969
1606,17056,1900,-577,-171,767,-35.49000168,-79.73000336,160.8999939
1606,17056,1900,-577,-171,767,-35.49000168,-79.73000336,160.8999939
1606,17056,1900,-577,-171,767,-35.49000168,-79.73000336,160.8999939
-1300,14276,-1590,-355,-375,704,-43.24000168,-77.62999725,167.7200012
2132,17860,1774,119,103,327,-48.52999878,-77.34999847,172.7299957
2132,17860,1774,119,103,327,-48.52999878,-77.34999847,172.7299957
920,16142,4484,95,119,449,-52.61999893,-76.80000305,177.5200043
920,16142,4484,95,119,449,-52.61999893,-76.80000305,177.5200043
470,14560,3116,-98,-235,124,-53.52999878,-76.41000366,178.3099976
470,14560,3116,-98,-235,124,-53.52999878,-76.41000366,178.3099976
316,15400,2414,140,-291,70,-53.29999924,-76.97000122,177.2200012
316,15400,2414,140,-291,70,-53.29999924,-76.97000122,177.2200012
316,15400,2414,140,-291,70,-53.29999924,-76.97000122,177.2200012
-640,16792,4454,133,-50,156,-55.40000153,-77.45999908,178.9900055
-2330,17392,2876,77,75,309,-55.43999863,-77.66999817,179.2400055
-2330,17392,2876,77,75,309,-55.43999863,-77.66999817,179.2400055
-2330,17392,2876,77,75,309,-55.43999863,-77.66999817,179.2400055
-2294,17750,3226,450,309,161,-57.65000153,-78.37000275,-177.6699982
-1872,17886,4702,558,732,-56,-61.04000092,-79.80000305,-172.3800049
-1872,17886,4702,558,732,-56,-61.04000092,-79.80000305,-172.3800049
-186,18806,4322,298,973,-559,-57.84999847,-81.58999634,-172.6300049
-186,18806,4322,298,973,-559,-57.84999847,-81.58999634,-172.6300049
1556,18266,3904,262,808,-1067,-45.70999908,-84.15000153,177.9299927
1556,18266,3904,262,808,-1067,-45.70999908,-84.15000153,177.9299927
1556,18266,3904,262,808,-1067,-14.40999985,-85.58999634,148.8399963
3634,17862,3446,-5,789,-1367,-14.40999985,-85.58999634,148.8399963
3634,17862,3446,-5,789,-1367,-14.40999985,-85.58999634,148.8399963
2978,17754,1664,-41,731,-1273,21.54999924,-85.18000031,114.9199982
2978,17754,1664,-41,731,-1273,21.54999924,-85.18000031,114.9199982
1572,15820,524,117,879,-1345,51.04000092,-83.98999786,87.69000244
1572,15820,524,117,879,-1345,51.04000092,-83.98999786,87.69000244
2970,14898,1010,123,732,-1597,69.33999634,-81.73000336,71.63999939
2970,14898,1010,123,732,-1597,69.33999634,-81.73000336,71.63999939
4678,14204,258,44,543,-1439,77.80999756,-79.73999786,64.83000183
4678,14204,258,44,543,-1439,77.80999756,-79.73999786,64.83000183
5320,12214,-276,64,398,-1080,82.83000183,-78.91999817,61.02999878
5320,12214,-276,64,398,-1080,82.83000183,-78.91999817,61.02999878
6212,11358,750,130,185,-686,85.77999878,-79.30000305,58.77999878
6212,11358,750,130,185,-686,85.77999878,-79.30000305,58.77999878
6212,11358,750,130,185,-686,85.77999878,-79.30000305,58.77999878
6044,12692,1294,-251,-154,50,84.01000214,-80.09999847,60.47999954
4124,13728,1354,-190,-640,782,73.98999786,-82.83999634,69.12999725
4124,13728,1354,-190,-640,782,73.98999786,-82.83999634,69.12999725
4124,13728,1354,-190,-640,782,73.98999786,-82.83999634,69.12999725
1878,16448,1576,-102,-824,1412,41.77000046,-86.61000061,98.98999786
1878,16448,1576,-102,-824,1412,41.77000046,-86.61000061,98.98999786
-266,17376,2726,-249,-874,1671,-46.34000015,-85.56999969,-175.3600006
-266,17376,2726,-249,-874,1671,-46.34000015,-85.56999969,-175.3600006
-28,19042,2740,-194,-1024,1627,-67.72000122,-80.98999786,-156.8200073
-28,19042,2740,-194,-1024,1627,-67.72000122,-80.98999786,-156.8200073
-28,19042,2740,-194,-1024,1627,-67.72000122,-80.98999786,-156.8200073
-2850,20726,3186,23,-1116,1880,-76.40000153,-76.30000305,-151.2200012
-2850,20726,3186,23,-1116,1880,-76.40000153,-76.30000305,-151.2200012
-5124,21664,1776,281,-376,1760,-84.5,-72.34999847,-145.3099976
-5124,21664,1776,281,-376,1760,-84.5,-72.34999847,-145.3099976
-3700,19342,6112,-319,-190,941,-83.94000244,-69.94999695,-145.8699951
-3700,19342,6112,-319,-190,941,-83.94000244,-69.94999695,-145.8699951
-3700,19342,6112,-319,-190,941,-83.94000244,-69.94999695,-145.8699951
-1172,17464,2890,-863,-530,740,-77.86000061,-69.63999939,-153.4799957
-1172,17464,2890,-863,-530,740,-77.86000061,-69.63999939,-153.4799957
-3136,16172,3194,-556,33,826,-73.58999634,-67.94000244,-158.5200043
-3136,16172,3194,-556,33,826,-73.58999634,-67.94000244,-158.5200043
-2430,14402,6398,-475,-681,198,-67.19999695,-68.05999756,-165.4600067
-2430,14402,6398,-475,-681,198,-67.19999695,-68.05999756,-165.4600067
-2430,14402,6398,-475,-681,198,-67.19999695,-68.05999756,-165.4600067
-2142,14264,4886,-371,-1047,-369,-61.79000092,-69.51000214,-173.5800018
-2142,14264,4886,-371,-1047,-369,-61.79000092,-69.51000214,-173.5800018
-360,16480,3300,-341,-731,-1042,-55.56000137,-72.38999939,177.1699982
-360,16480,3300,-341,-731,-1042,-55.56000137,-72.38999939,177.1699982
3456,18620,1650,-41,-290,-677,-50.47000122,-75.08000183,170.3000031
3456,18620,1650,-41,-290,-677,-50.11999893,-76.76000214,169.7100067
2442,15728,308,-18,219,-320,-50.11999893,-76.76000214,169.7100067
2442,15728,308,-18,219,-320,-43.04999924,-77.56999969,164.4499969
2404,15362,1878,-325,1024,-551,-43.04999924,-77.56999969,164.4499969
2404,15362,1878,-325,1024,-551,-32.63000107,-78.02999878,157.6999969
3076,16112,2596,-178,1372,-400,-32.63000107,-78.02999878,157.6999969
3076,16112,2596,-178,1372,-400,-32.63000107,-78.02999878,157.6999969
2610,15246,4464,-52,980,-216,-26.20999908,-78.16999817,154.8500061
2610,15246,4464,-52,980,-216,-23.25,-78.01000214,153.3899994
2558,14996,5184,-62,123,-110,-23.25,-78.01000214,153.3899994
2558,14996,5184,-62,123,-110,-24.39999962,-77.52999878,153.6600037
2558,14996,5184,-62,123,-110,-24.39999962,-77.52999878,153.6600037
2602,15360,3492,-124,-463,-16,-24.39999962,-77.52999878,153.6600037
2602,15360,3492,-124,-463,-16,-28.28000069,-77.25,155.8899994
2526,15552,2732,-53,-512,112,-28.28000069,-77.25,155.8899994
2526,15552,2732,-53,-512,112,-28.28000069,-77.25,155.8899994
1888,15780,2966,-17,-379,141,-32.13000107,-77.13999939,158.3899994
1888,15780,2966,-17,-379,141,-32.13000107,-77.13999939,158.3899994
1888,15780,2966,-17,-379,141,-33.90000153,-77.09999847,159.1999969
1732,15846,2846,-145,-275,3,-33.90000153,-77.09999847,159.1999969
1136,15734,2800,-149,-260,-84,-33.00999832,-77.15000153,157.4799957
1136,15734,2800,-149,-260,-84,-33.00999832,-77.15000153,157.4799957
1136,15734,2800,-149,-260,-84,-33.00999832,-77.15000153,157.4799957
1468,16146,2920,-105,-261,-168,-31.23999977,-77.37000275,154.8399963
1468,16146,2920,-105,-261,-168,-31.23999977,-77.37000275,154.8399963
680,15742,3636,-101,-223,-115,-29.01000023,-77.56999969,151.8699951
680,15742,3636,-101,-223,-115,-29.01000023,-77.56999969,151.8699951
856,15298,3550,-246,-271,-301,-24.98999977,-77.51999664,147.0800018
856,15298,3550,-246,-271,-301,-24.98999977,-77.51999664,147.0800018
856,15298,3550,-246,-271,-301,-24.98999977,-77.51999664,147.0800018
1316,15566,2928,-99,-314,-239,-21.62000084,-77.56999969,142.6300049
1316,15566,2928,-99,-314,-239,-21.62000084,-77.56999969,142.6300049
648,15602,3982,26,-123,-121,-19.78000069,-77.81999969,140.0899963
648,15602,3982,26,-123,-121,-19.78000069,-77.81999969,140.0899963
